Time,,ID,RX/TX,Length,
0.168139,1,7F5,Rx d,8,0FF00000FF
0.168241,1,470,Rx d,6,0120433F8
0.170199,1,470,Rx d,6,0190433C7
0.170596,1,471,Rx d,6,000000
0.170784,1,E9,Rx d,8,200FF453FF0
0.172003,1,460,Rx d,8,000001700
0.172125,1,460,Rx d,8,154C7DC7F780
0.172228,1,470,Rx d,6,01903C3C7
0.172349,1,460,Rx d,8,29068601800
0.173073,1,500,Rx d,8,00000000
0.174077,1,501,Rx d,8,00000000
0.1742,1,640,Rx d,8,003D70F4057
0.174302,1,470,Rx d,6,0120433D7
0.174424,1,641,Rx d,8,01205900046
0.174556,1,642,Rx d,8,0007DFF6AF060
0.174692,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.174831,1,652,Rx d,8,00F060FF000
0.174967,1,655,Rx d,8,0180297FFF7FFF
0.175087,1,502,Rx d,8,000008E08E
0.175211,1,656,Rx d,8,7FFF00FFFF00
0.175347,1,657,Rx d,8,FFEB7FFFFFFF00
0.175482,1,658,Rx d,8,019FFFA3C700
0.175619,1,659,Rx d,8,FFFFFFFF0000
0.175755,1,630,Rx d,8,01FFFF0A9E00
0.175894,1,631,Rx d,8,00010100010
0.176031,1,632,Rx d,8,7FFF7FFF0110
0.176151,1,503,Rx d,8,03E3E00121112
0.176272,1,633,Rx d,8,104F010000
0.176375,1,470,Rx d,6,01204B3E0
0.1765,1,634,Rx d,8,07FFFFFFF000
0.176635,1,635,Rx d,8,7FFFFFFF1100
0.17677,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.176913,1,644,Rx d,8,0000010016
0.177056,1,645,Rx d,8,00000007F
0.177182,1,504,Rx d,8,11000001
0.177307,1,646,Rx d,8,007FFF7FFF00
0.177447,1,647,Rx d,8,007FFF7FFF00
0.177586,1,648,Rx d,8,00000000
0.177724,1,670,Rx d,8,1000000A00
0.177857,1,671,Rx d,8,F060FB500100
0.177997,1,672,Rx d,8,00000000
0.178112,1,505,Rx d,8,03C3C3A3B3B3B3B
0.178234,1,118,Rx d,8,09018181900
0.178335,1,470,Rx d,6,0190433D7
0.178458,1,119,Rx d,8,007FFF1096
0.178544,1,11A,Rx d,3,000
0.178681,1,29,Rx d,8,00000000
0.178787,1,471,Rx d,6,000000
0.180193,1,470,Rx d,6,02903C3D7
0.181276,1,2A,Rx d,8,1100000C20
0.181816,1,E9,Rx d,8,363644100021
0.182203,1,470,Rx d,6,00A04B3D7
0.183066,1,500,Rx d,8,100000000
0.183988,1,640,Rx d,8,003D70F5057
0.184114,1,501,Rx d,8,10000000
0.184217,1,470,Rx d,6,01204B3E0
0.184338,1,641,Rx d,8,01205900046
0.184471,1,642,Rx d,8,0007DFF6AF060
0.184607,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.184742,1,652,Rx d,8,00F060FF000
0.184878,1,655,Rx d,8,0180297FFF7FFF
0.185015,1,656,Rx d,8,7FFF00FFFF00
0.185139,1,502,Rx d,8,1008E0600
0.18526,1,657,Rx d,8,FFEB7FFFFFFF00
0.185402,1,658,Rx d,8,019013D700
0.185538,1,659,Rx d,8,FFFFFFFF0000
0.18567,1,630,Rx d,8,01FFFF0A9D00
0.185821,1,631,Rx d,8,00010100010
0.18596,1,632,Rx d,8,7FFF7FFF0110
0.186081,1,503,Rx d,8,13E3D403E43D
0.186202,1,633,Rx d,8,104F010000
0.186304,1,470,Rx d,6,0120433D7
0.186429,1,634,Rx d,8,07FFFFFFF000
0.186562,1,635,Rx d,8,7FFFFFFF1100
0.186696,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.186802,1,471,Rx d,6,000000
0.187061,1,504,Rx d,8,410010110
0.18805,1,505,Rx d,8,13B3B3B3B3B3B3B
0.188198,1,470,Rx d,6,01905B3E0
0.190118,1,7F5,Rx d,8,0FF00000FF
0.190222,1,470,Rx d,6,020433E8
0.192021,1,460,Rx d,8,000001700
0.192143,1,460,Rx d,8,154C7DC7F780
0.192247,1,470,Rx d,6,0120533E0
0.192367,1,460,Rx d,8,29068601800
0.19391,1,640,Rx d,8,003D70F5057
0.194046,1,641,Rx d,8,01205900046
0.194171,1,501,Rx d,8,20000000
0.194272,1,470,Rx d,6,0190533CF
0.194392,1,642,Rx d,8,0007DFF6AF060
0.194529,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.194663,1,652,Rx d,8,00F060FF000
0.194769,1,471,Rx d,6,000000
0.194891,1,655,Rx d,8,0180297FFF7FFF
0.195029,1,656,Rx d,8,7FFF00FFFF00
0.195147,1,502,Rx d,8,208E008E8E8E
0.19527,1,657,Rx d,8,FFEB7FFFFFFF00
0.195405,1,658,Rx d,8,0190193E000
0.195544,1,659,Rx d,8,FFFFFFFF0000
0.195678,1,630,Rx d,8,01FFFF0A9C00
0.195836,1,631,Rx d,8,00010100010
0.195974,1,632,Rx d,8,7FFF7FFF0110
0.196094,1,503,Rx d,8,23E43D3E444
0.196215,1,633,Rx d,8,104F010000
0.196319,1,470,Rx d,6,0120433E0
0.196444,1,634,Rx d,8,07FFFFFFF000
0.196579,1,635,Rx d,8,7FFFFFFF1100
0.196715,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.196852,1,644,Rx d,8,0000010016
0.19699,1,645,Rx d,8,00000007F
0.197114,1,504,Rx d,8,811000011
0.197239,1,646,Rx d,8,007FFF7FFF00
0.19738,1,647,Rx d,8,007FFF7FFF00
0.19752,1,648,Rx d,8,00000000
0.197659,1,670,Rx d,8,1000000A00
0.197813,1,671,Rx d,8,F060FB500100
0.197952,1,672,Rx d,8,00000000
0.198072,1,505,Rx d,8,23B3B00000
0.198195,1,118,Rx d,8,09018181900
0.198297,1,470,Rx d,6,0210343E8
0.198419,1,119,Rx d,8,007FFF1096
0.198507,1,11A,Rx d,3,000
0.198643,1,29,Rx d,8,00000000
0.200163,1,470,Rx d,6,0120343F0
0.200601,1,E9,Rx d,8,06FFFFF25FE3A0
0.201761,1,2A,Rx d,8,01747906D0D98
0.202177,1,470,Rx d,6,0190433D7
0.202532,1,471,Rx d,6,000000
0.203058,1,500,Rx d,8,301665009A820
0.203967,1,640,Rx d,8,003D70F5057
0.20409,1,501,Rx d,8,30010000
0.204192,1,470,Rx d,6,0204B3C7
0.204313,1,641,Rx d,8,01205900046
0.204447,1,642,Rx d,8,0007DFF6AF060
0.204584,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.204718,1,652,Rx d,8,00F060FF000
0.204852,1,655,Rx d,8,0180297FFF7FFF
0.204988,1,656,Rx d,8,7FFF00FFFF00
0.205114,1,502,Rx d,8,30000000
0.205235,1,657,Rx d,8,FFEB7FFFFFFF00
0.205372,1,658,Rx d,8,021FFF23E800
0.205511,1,659,Rx d,8,FFFFFFFF0000
0.205642,1,630,Rx d,8,01FFFF0A9D00
0.205776,1,631,Rx d,8,00010100010
0.205914,1,632,Rx d,8,7FFF7FFF0110
0.206049,1,633,Rx d,8,104F010000
0.206169,1,503,Rx d,8,323D3E03E3E3E
0.206271,1,470,Rx d,6,0190343D7
0.206397,1,634,Rx d,8,07FFFFFFF000
0.20653,1,635,Rx d,8,7FFFFFFF1100
0.206665,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.207064,1,504,Rx d,8,C01111100
0.208139,1,7F5,Rx d,8,0FF00000FF
0.208243,1,470,Rx d,6,00A0533BF
0.210151,1,470,Rx d,6,00A05B3F0
0.210543,1,471,Rx d,6,010000
0.2107,1,E9,Rx d,8,1FE1F1FFEFEFEFE
0.211902,1,E0,Rx d,8,DF2E012E612E60
0.212041,1,460,Rx d,8,000001700
0.212163,1,460,Rx d,8,154C7DC7F780
0.212267,1,470,Rx d,6,0203C3E0
0.212388,1,460,Rx d,8,29068601800
0.213063,1,500,Rx d,8,400000000
0.214035,1,640,Rx d,8,003D70F5057
0.214159,1,501,Rx d,8,40000000
0.214262,1,470,Rx d,6,0120433D7
0.214383,1,641,Rx d,8,01205900046
0.214516,1,642,Rx d,8,0007DFF6AF060
0.214652,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.214786,1,652,Rx d,8,00F060FF000
0.214923,1,655,Rx d,8,0180297FFF7FFF
0.215059,1,656,Rx d,8,7FFF00FFFF00
0.215185,1,502,Rx d,8,40000000
0.215306,1,657,Rx d,8,FFEB7FFFFFFF00
0.215443,1,658,Rx d,8,00A0193F000
0.21558,1,659,Rx d,8,FFFFFFFF0000
0.215713,1,630,Rx d,8,01FFFF0A9C00
0.21585,1,631,Rx d,8,00010100010
0.215988,1,632,Rx d,8,7FFF7FFF0110
0.216111,1,503,Rx d,8,43E3E00000
0.216232,1,633,Rx d,8,104F010000
0.216334,1,470,Rx d,6,02104B3E0
0.21646,1,634,Rx d,8,07FFFFFFF000
0.216595,1,635,Rx d,8,7FFFFFFF1100
0.21673,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.216866,1,644,Rx d,8,0000010016
0.217004,1,645,Rx d,8,00000007F
0.217143,1,646,Rx d,8,007FFF7FFF00
0.217283,1,647,Rx d,8,007FFF7FFF00
0.217424,1,648,Rx d,8,00000000
0.217562,1,670,Rx d,8,1000000A00
0.217696,1,671,Rx d,8,F060FB500100
0.217843,1,672,Rx d,8,00000000
0.217978,1,118,Rx d,8,09018181900
0.218115,1,119,Rx d,8,007FFF1096
0.21822,1,470,Rx d,6,00A0533E0
0.218298,1,11A,Rx d,3,000
0.218433,1,29,Rx d,8,00000000
0.218653,1,471,Rx d,6,010000
0.220138,1,470,Rx d,6,01904B3D7
0.220789,1,E9,Rx d,8,200FF453FF0
0.222142,1,470,Rx d,6,02103C3CF
0.222264,1,2A,Rx d,8,1100000C20
0.223071,1,500,Rx d,8,00000000
0.224041,1,640,Rx d,8,003D70F5057
0.224145,1,470,Rx d,6,01203C3E8
0.22427,1,501,Rx d,8,00000000
0.22439,1,641,Rx d,8,01205900046
0.224523,1,642,Rx d,8,0007DFF6AF060
0.224659,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.224793,1,652,Rx d,8,00F060FF000
0.22493,1,655,Rx d,8,0180297FFF7FFF
0.225059,1,502,Rx d,8,000008E08E
0.225183,1,656,Rx d,8,7FFF00FFFF00
0.225322,1,657,Rx d,8,FFE77FFFFFFF00
0.225455,1,658,Rx d,8,019093D700
0.225589,1,659,Rx d,8,FFFFFFFF0000
0.225722,1,630,Rx d,8,01FFFF0A9D00
0.225857,1,631,Rx d,8,00010100010
0.225994,1,632,Rx d,8,7FFF7FFF0110
0.226114,1,503,Rx d,8,03E3E00121112
0.226235,1,633,Rx d,8,104F010000
0.226338,1,470,Rx d,6,02903C3F0
0.226463,1,634,Rx d,8,07FFFFFFF000
0.226597,1,635,Rx d,8,7FFFFFFF1100
0.226701,1,471,Rx d,6,010000
0.226825,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.227065,1,504,Rx d,8,11000001
0.228053,1,505,Rx d,8,03B3B3C3C3D3B3A
0.228158,1,470,Rx d,6,020433E0
0.228282,1,7F5,Rx d,8,0FF00000FF
0.23013,1,470,Rx d,6,01203C3CF
0.230871,1,E9,Rx d,8,363644100021
0.232058,1,460,Rx d,8,000001700
0.23218,1,460,Rx d,8,154C7DC7F780
0.232282,1,470,Rx d,6,01202C3E8
0.232402,1,460,Rx d,8,29068601800
0.233072,1,500,Rx d,8,100000000
0.234071,1,501,Rx d,8,10000000
0.234173,1,470,Rx d,6,02104B3E0
0.234294,1,640,Rx d,8,003D70F5057
0.234427,1,641,Rx d,8,01205900046
0.234533,1,471,Rx d,6,000000
0.234654,1,642,Rx d,8,0007DFF6AF060
0.23479,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.234925,1,652,Rx d,8,00F060FF000
0.235061,1,502,Rx d,8,1008E0600
0.235184,1,655,Rx d,8,0180297FFF7FFF
0.235321,1,656,Rx d,8,7FFF00FFFF00
0.235456,1,657,Rx d,8,FFE77FFFFFFF00
0.235594,1,658,Rx d,8,029FFEA3E800
0.235729,1,659,Rx d,8,FFFFFFFF0000
0.235863,1,630,Rx d,8,01FFFF0A9D00
0.236001,1,631,Rx d,8,00010100010
0.236121,1,503,Rx d,8,13E3D403E43D
0.236223,1,470,Rx d,6,00A0433F8
0.236348,1,632,Rx d,8,7FFF7FFF0110
0.236483,1,633,Rx d,8,104F010000
0.236619,1,634,Rx d,8,07FFFFFFF000
0.236756,1,635,Rx d,8,7FFFFFFF1100
0.236893,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.237031,1,644,Rx d,8,0000010016
0.237155,1,504,Rx d,8,410010110
0.23728,1,645,Rx d,8,00000007F
0.237421,1,646,Rx d,8,007FFF7FFF00
0.23756,1,647,Rx d,8,007FFF7FFF00
0.237698,1,648,Rx d,8,00000000
0.237843,1,670,Rx d,8,1000000A00
0.237978,1,671,Rx d,8,F060FB500100
0.238092,1,505,Rx d,8,13B3B3B3B3B3B3B
0.238197,1,470,Rx d,6,02103C3E8
0.238322,1,672,Rx d,8,00000000
0.238459,1,118,Rx d,8,09018181900
0.238592,1,119,Rx d,8,007FFF1096
0.238679,1,11A,Rx d,3,000
0.238838,1,29,Rx d,8,00000000
0.240124,1,470,Rx d,6,0120433E8
0.242116,1,470,Rx d,6,00A0243D7
0.242493,1,471,Rx d,6,000000
0.24272,1,2A,Rx d,8,01747906D0D98
0.244072,1,501,Rx d,8,20000000
0.244175,1,470,Rx d,6,00A0533CF
0.244296,1,640,Rx d,8,003D70F5057
0.244429,1,641,Rx d,8,01205900046
0.244563,1,642,Rx d,8,0007DFF6AF060
0.244699,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.244834,1,652,Rx d,8,00F060FF000
0.24497,1,655,Rx d,8,0180297FFF7FFF
0.245088,1,502,Rx d,8,208E008E8E8E
0.245211,1,656,Rx d,8,7FFF00FFFF00
0.245347,1,657,Rx d,8,FFEB7FFFFFFF00
0.245483,1,658,Rx d,8,00AFFE23D700
0.245621,1,659,Rx d,8,FFFFFFFF0000
0.245756,1,630,Rx d,8,01FFFF0A9D00
0.245891,1,631,Rx d,8,00010100010
0.246027,1,632,Rx d,8,7FFF7FFF0110
0.246148,1,503,Rx d,8,23E43D3E434
0.246248,1,470,Rx d,6,01904B3CF
0.246372,1,633,Rx d,8,104F010000
0.246506,1,634,Rx d,8,07FFFFFFF000
0.246639,1,635,Rx d,8,7FFFFFFF1100
0.246773,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.247067,1,504,Rx d,8,811000011
0.248062,1,505,Rx d,8,23B3B00000
0.248163,1,470,Rx d,6,00A04B3D7
0.248287,1,7F5,Rx d,8,0FF00000FF
0.250108,1,470,Rx d,6,0204B3E8
0.250476,1,471,Rx d,6,000000
0.250595,1,E9,Rx d,8,06FFFFF25FE3A0
0.252081,1,460,Rx d,8,000001700
0.252203,1,460,Rx d,8,154C7DC7F780
0.252303,1,470,Rx d,6,01905B3D7
0.252424,1,460,Rx d,8,29068601800
0.253065,1,500,Rx d,8,301764009A820
0.254071,1,501,Rx d,8,30000000
0.254174,1,470,Rx d,6,01204B3D7
0.254498,1,640,Rx d,8,003D70F5057
0.254633,1,641,Rx d,8,01205900046
0.254766,1,642,Rx d,8,0007DFF6AF060
0.254901,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.255047,1,652,Rx d,8,00F060FF000
0.255172,1,502,Rx d,8,30000000
0.255294,1,655,Rx d,8,0180297FFF7FFF
0.255432,1,656,Rx d,8,7FFF00FFFF00
0.255579,1,657,Rx d,8,FFEB7FFFFFFF00
0.255713,1,658,Rx d,8,0190193D700
0.25586,1,659,Rx d,8,FFFFFFFF0000
0.255994,1,630,Rx d,8,01FFFF0A9D00
0.256114,1,503,Rx d,8,323D3E03E3E3E
0.256217,1,470,Rx d,6,01203C3E8
0.25634,1,631,Rx d,8,00010100010
0.256477,1,632,Rx d,8,7FFF7FFF0110
0.256632,1,633,Rx d,8,104F010000
0.256771,1,634,Rx d,8,07FFFFFFF000
0.256911,1,635,Rx d,8,7FFFFFFF1100
0.257048,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.257172,1,504,Rx d,8,C01111100
0.257296,1,644,Rx d,8,0000010016
0.257434,1,645,Rx d,8,00000007F
0.257574,1,646,Rx d,8,007FFF7FFF00
0.257711,1,647,Rx d,8,007FFF7FFF00
0.257849,1,648,Rx d,8,00000000
0.257986,1,670,Rx d,8,1000000A00
0.25812,1,671,Rx d,8,F060FB500100
0.258223,1,470,Rx d,6,01903C3D7
0.258348,1,672,Rx d,8,00000000
0.258483,1,118,Rx d,8,09018181900
0.258617,1,119,Rx d,8,007FFF1096
0.258723,1,471,Rx d,6,000000
0.2588,1,11A,Rx d,3,000
0.258939,1,29,Rx d,8,00000000
0.260107,1,649,Rx d,8,404041FFFF7900
0.26021,1,470,Rx d,6,0120343E8
0.260327,1,64A,Rx d,8,0E30032C83D7
0.260465,1,64B,Rx d,8,00000000
0.260601,1,64C,Rx d,8,000220000
0.260722,1,E9,Rx d,8,1FE1F1FFEFEFEFE
0.260845,1,64D,Rx d,8,0001010200
0.260983,1,64E,Rx d,8,000120000
0.261118,1,64F,Rx d,8,00EC8C8FFFF04
0.261258,1,650,Rx d,8,96FFFFFFFF00
0.261391,1,651,Rx d,8,FF0FFFF0E3FFFF
0.261531,1,65A,Rx d,8,00004000
0.261671,1,65B,Rx d,8,00000000
0.26186,1,65C,Rx d,8,FFFF000000
0.261997,1,65E,Rx d,8,7FFF7FFF7FFF00
0.262134,1,65F,Rx d,8,003E819000
0.262238,1,470,Rx d,6,020633D7
0.262357,1,480,Rx d,8,4C544320FFFF00
0.263064,1,500,Rx d,8,400000000
0.263179,1,E0,Rx d,8,EF2E1212E612E60
0.263301,1,2A,Rx d,8,1100000C20
0.264072,1,501,Rx d,8,40000000
0.264173,1,470,Rx d,6,0190433D7
0.264599,1,640,Rx d,8,003D70F5057
0.264732,1,641,Rx d,8,01205900046
0.264865,1,642,Rx d,8,0007DFF6AF060
0.265002,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.265127,1,502,Rx d,8,40000000
0.265249,1,652,Rx d,8,00F060FF000
0.265385,1,655,Rx d,8,0180297FFF7FFF
0.265522,1,656,Rx d,8,7FFF00FFFF00
0.265657,1,657,Rx d,8,FFEB7FFFFFFF00
0.265793,1,658,Rx d,8,020213D700
0.265931,1,659,Rx d,8,FFFFFFFF0000
0.266064,1,503,Rx d,8,43E3E00000
0.266165,1,470,Rx d,6,01904B3F0
0.266287,1,630,Rx d,8,01FFFF0A9D00
0.266423,1,631,Rx d,8,00010100010
0.266559,1,632,Rx d,8,7FFF7FFF0110
0.266663,1,471,Rx d,6,020000
0.266784,1,633,Rx d,8,104F010000
0.266923,1,634,Rx d,8,07FFFFFFF000
0.267058,1,635,Rx d,8,7FFFFFFF1100
0.267195,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.268089,1,470,Rx d,6,020533E8
0.268214,1,7F5,Rx d,8,0FF00000FF
0.270085,1,470,Rx d,6,01204B3D7
0.270793,1,E9,Rx d,8,200FF453FF0
0.272106,1,460,Rx d,8,000001700
0.272229,1,460,Rx d,8,154C7DC7F780
0.272331,1,470,Rx d,6,00A0433E8
0.272452,1,460,Rx d,8,29068601800
0.273074,1,500,Rx d,8,00000000
0.274079,1,501,Rx d,8,00000000
0.274182,1,470,Rx d,6,0204B3D7
0.274302,1,640,Rx d,8,003D70F5057
0.274436,1,641,Rx d,8,01205900046
0.274568,1,642,Rx d,8,0007DFF6AF060
0.274674,1,471,Rx d,6,000000
0.274797,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.274931,1,652,Rx d,8,00F060FF000
0.275062,1,502,Rx d,8,000008E08E
0.275185,1,655,Rx d,8,0180297FFF7FFF
0.275322,1,656,Rx d,8,7FFF00FFFF00
0.275457,1,657,Rx d,8,FFEB7FFFFFFF00
0.275595,1,658,Rx d,8,00A013E800
0.275732,1,659,Rx d,8,FFFFFFFF0000
0.275867,1,630,Rx d,8,01FFFF0A9D00
0.276003,1,631,Rx d,8,00010100010
0.276123,1,503,Rx d,8,03E3E00121112
0.276226,1,470,Rx d,6,020433CF
0.27635,1,632,Rx d,8,7FFF7FFF0110
0.276489,1,633,Rx d,8,104F010000
0.276626,1,634,Rx d,8,07FFFFFFF000
0.276778,1,635,Rx d,8,7FFFFFFF1100
0.276914,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.277052,1,644,Rx d,8,0000010016
0.277176,1,504,Rx d,8,11000001
0.2773,1,645,Rx d,8,00000007F
0.277443,1,646,Rx d,8,007FFF7FFF00
0.277582,1,647,Rx d,8,007FFF7FFF00
0.277721,1,648,Rx d,8,00000000
0.277861,1,670,Rx d,8,1000000A00
0.277994,1,671,Rx d,8,F060FB500100
0.27811,1,505,Rx d,8,03B3C3A3B3B3B3B
0.278214,1,470,Rx d,6,0203C3CF
0.278338,1,672,Rx d,8,00000000
0.278472,1,118,Rx d,8,09018181900
0.278603,1,119,Rx d,8,007FFF1096
0.27869,1,11A,Rx d,3,000
0.278905,1,29,Rx d,8,00000000
0.280075,1,470,Rx d,6,0190533F0
0.280878,1,E9,Rx d,8,363644100021
0.282074,1,470,Rx d,6,0203C3E8
0.282464,1,471,Rx d,6,010000
0.283073,1,500,Rx d,8,100000000
0.28368,1,2A,Rx d,8,01747906D0D98
0.284004,1,640,Rx d,8,003D70F5057
0.284107,1,470,Rx d,6,01904B3E0
0.284231,1,501,Rx d,8,10000000
0.284353,1,641,Rx d,8,01205900046
0.284486,1,642,Rx d,8,0007DFF6AF060
0.284621,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.284755,1,652,Rx d,8,00F060FF000
0.284895,1,655,Rx d,8,0180297FFF7FFF
0.285033,1,656,Rx d,8,7FFF00FFFF00
0.285156,1,502,Rx d,8,1008E0600
0.285278,1,657,Rx d,8,FFEF7FFFFFFF00
0.285414,1,658,Rx d,8,02FFFA3CF00
0.28555,1,659,Rx d,8,FFFFFFFF0000
0.285684,1,630,Rx d,8,01FFFF0A9B00
0.285837,1,631,Rx d,8,00010100010
0.285974,1,632,Rx d,8,7FFF7FFF0110
0.286095,1,503,Rx d,8,13E3D403E43D
0.286196,1,470,Rx d,6,01904B3F0
0.286318,1,633,Rx d,8,104F010000
0.286454,1,634,Rx d,8,07FFFFFFF000
0.286587,1,635,Rx d,8,7FFFFFFF1100
0.286722,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.287069,1,504,Rx d,8,410010110
0.288056,1,505,Rx d,8,13B3B3B3B3B3B3B
0.288159,1,470,Rx d,6,0290343E0
0.290064,1,470,Rx d,6,02103C3E0
0.290189,1,7F5,Rx d,8,0FF00000FF
0.290467,1,471,Rx d,6,010000
0.29206,1,470,Rx d,6,0203C3CF
0.292184,1,460,Rx d,8,000001700
0.292307,1,460,Rx d,8,154C7DC7F780
0.292448,1,460,Rx d,8,29068601800
0.293918,1,640,Rx d,8,003D70F5057
0.294054,1,641,Rx d,8,01205900046
0.294157,1,470,Rx d,6,0120343E0
0.294282,1,501,Rx d,8,20000000
0.294403,1,642,Rx d,8,0007DFF6AF060
0.294541,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.294673,1,652,Rx d,8,00F060FF000
0.294836,1,655,Rx d,8,0180297FFF7FFF
0.294972,1,656,Rx d,8,7FFF00FFFF00
0.295091,1,502,Rx d,8,208E008E8E8E
0.295213,1,657,Rx d,8,FFEE7FFFFFFF00
0.295351,1,658,Rx d,8,029FFF23E000
0.295488,1,659,Rx d,8,FFFFFFFF0000
0.295622,1,630,Rx d,8,01FFFF0A9E00
0.295757,1,631,Rx d,8,00010100010
0.295897,1,632,Rx d,8,7FFF7FFF0110
0.296034,1,633,Rx d,8,104F010000
0.296137,1,470,Rx d,6,020343F8
0.296257,1,503,Rx d,8,23E43D3E434
0.296382,1,634,Rx d,8,07FFFFFFF000
0.296518,1,635,Rx d,8,7FFFFFFF1100
0.296655,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.29679,1,644,Rx d,8,0000010016
0.296928,1,645,Rx d,8,01000007F
0.297066,1,646,Rx d,8,007FFF7FFF00
0.297191,1,504,Rx d,8,811000011
0.297315,1,647,Rx d,8,007FFF7FFF00
0.297455,1,648,Rx d,8,00000000
0.297594,1,670,Rx d,8,1000000A00
0.297728,1,671,Rx d,8,F060FB500100
0.297866,1,672,Rx d,8,00000000
0.298001,1,118,Rx d,8,09018181900
0.298122,1,505,Rx d,8,23B3B00000
0.298245,1,119,Rx d,8,007FFF1096
0.298345,1,470,Rx d,6,00A0533D7
0.298422,1,11A,Rx d,3,000
0.298533,1,471,Rx d,6,000000
0.298659,1,29,Rx d,8,00000000
0.300049,1,470,Rx d,6,0190433D7
0.300594,1,E9,Rx d,8,06FFFFF25FE3A0
0.302045,1,470,Rx d,6,0190433CF
0.303064,1,500,Rx d,8,301765009A820
0.303934,1,640,Rx d,8,003D70F5057
0.304043,1,470,Rx d,6,0120533CF
0.304165,1,2A,Rx d,8,1100000C20
0.304289,1,501,Rx d,8,30010000
0.30441,1,641,Rx d,8,01205900046
0.304543,1,642,Rx d,8,0007DFF6AF060
0.304679,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.30484,1,652,Rx d,8,00F060FF000
0.304977,1,655,Rx d,8,0180297FFF7FFF
0.305102,1,502,Rx d,8,30000000
0.305225,1,656,Rx d,8,7FFF00FFFF00
0.305361,1,657,Rx d,8,FFE77FFFFFFF00
0.305496,1,658,Rx d,8,00A0113D700
0.305632,1,659,Rx d,8,FFFFFFFF0000
0.305764,1,630,Rx d,8,01FFFF0A9E00
0.3059,1,631,Rx d,8,00010100010
0.306037,1,632,Rx d,8,7FFF7FFF0110
0.306139,1,470,Rx d,6,01904B3E8
0.30626,1,503,Rx d,8,323D3E03E3E3E
0.306381,1,633,Rx d,8,104F010000
0.306518,1,634,Rx d,8,07FFFFFFF000
0.306623,1,471,Rx d,6,010000
0.306745,1,635,Rx d,8,7FFFFFFF1100
0.306881,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.307071,1,504,Rx d,8,C01111100
0.308037,1,470,Rx d,6,01904B3BF
0.308161,1,7F5,Rx d,8,0FF00000FF
0.310037,1,470,Rx d,6,00A0433F8
0.310692,1,E9,Rx d,8,1FE1F1FFEFEFEFE
0.312038,1,470,Rx d,6,01203C3C7
0.312161,1,460,Rx d,8,000001700
0.312283,1,460,Rx d,8,154C7DC7F780
0.312419,1,460,Rx d,8,29068601800
0.313069,1,500,Rx d,8,400000000
0.314011,1,640,Rx d,8,003D70F5057
0.314113,1,470,Rx d,6,01203C3F8
0.314237,1,501,Rx d,8,40000000
0.314358,1,E0,Rx d,8,FF2E012E6000
0.314479,1,641,Rx d,8,01205900046
0.314584,1,471,Rx d,6,000000
0.314705,1,642,Rx d,8,0007DFF6AF060
0.31484,1,643,Rx d,8,FFFFFFFFFFFFFFFF
0.314976,1,652,Rx d,8,00F060FF000
0.315101,1,502,Rx d,8,40000000
0.315223,1,655,Rx d,8,0180297FFF7FFF
0.315361,1,656,Rx d,8,7FFF00FFFF00
0.315497,1,657,Rx d,8,FFEB7FFFFFFF00
0.315632,1,658,Rx d,8,019093BF00
0.31577,1,659,Rx d,8,FFFFFFFF0000
0.315906,1,630,Rx d,8,01FFFF0A9B00
0.316043,1,631,Rx d,8,00010100010
0.316146,1,470,Rx d,6,01203C3E8
0.316269,1,503,Rx d,8,43E3E00000
0.316393,1,632,Rx d,8,7FFF7FFF0110
0.316527,1,633,Rx d,8,104F010000
0.316669,1,634,Rx d,8,07FFFFFFF000
0.316818,1,635,Rx d,8,7FFFFFFF1100
0.316956,1,636,Rx d,8,FFFFFFFF7FFFFFFF
0.317094,1,644,Rx d,8,0000010016
0.317234,1,645,Rx d,8,00000007F
